Wavelength (nm)	Transmission
200.0	2.9383052343185175e-11
218.1818181818182	2.9383052343185175e-11
236.36363636363637	2.9383052343185175e-11
254.54545454545453	1.8467845536163077e-10
272.72727272727275	1.8467845536163077e-10
290.9090909090909	1.8467845536163077e-10
309.09090909090907	1.8467845536163077e-10
327.27272727272725	3.5838724152270653e-09
345.45454545454544	3.5838724152270653e-09
363.6363636363637	3.5838724152270653e-09
381.8181818181818	3.5838724152270653e-09
400.0	2.4185650675285254e-09
418.18181818181813	2.4185650675285254e-09
436.3636363636364	2.4185650675285254e-09
454.5454545454545	2.4185650675285254e-09
472.72727272727275	5.5696003804486015e-09
490.9090909090909	5.5696003804486015e-09
509.09090909090907	5.5696003804486015e-09
527.2727272727274	2.4566872082649676e-07
545.4545454545455	2.4566872082649676e-07
563.6363636363636	2.4566872082649676e-07
581.8181818181818	2.4566872082649676e-07
600.0	4.843890560118292e-07
618.1818181818181	4.843890560118292e-07
636.3636363636363	4.843890560118292e-07
654.5454545454545	4.843890560118292e-07
672.7272727272727	5.508136135387105e-07
690.9090909090909	5.508136135387105e-07
709.090909090909	5.508136135387105e-07
727.2727272727273	5.508136135387105e-07
745.4545454545455	6.726551628158021e-07
763.6363636363636	6.726551628158021e-07
781.8181818181818	6.726551628158021e-07
800.0	6.726551628158021e-07
818.1818181818181	7.732361261308267e-07
836.3636363636364	7.732361261308267e-07
854.5454545454545	7.732361261308267e-07
872.7272727272727	7.732361261308267e-07
890.9090909090909	6.812751682062467e-07
909.090909090909	6.812751682062467e-07
927.2727272727273	6.812751682062467e-07
945.4545454545455	7.134192467601916e-07
963.6363636363636	7.134192467601916e-07
981.8181818181818	7.134192467601916e-07
1000.0	7.134192467601916e-07
1018.1818181818181	8.036672265973432e-07
1036.3636363636365	8.036672265973432e-07
1054.5454545454547	8.036672265973432e-07
1072.7272727272727	8.036672265973432e-07
1090.909090909091	8.156263812286679e-07
1109.0909090909092	8.156263812286679e-07
1127.2727272727273	8.156263812286679e-07
1145.4545454545455	8.156263812286679e-07
1163.6363636363635	7.65275220932351e-07
1181.8181818181818	7.65275220932351e-07
1200.0	7.65275220932351e-07
1218.181818181818	7.65275220932351e-07
1236.3636363636363	8.912432570376487e-07
1254.5454545454545	8.912432570376487e-07
1272.7272727272727	8.912432570376487e-07
1290.909090909091	8.912432570376487e-07
1309.0909090909092	8.009679003162678e-07
1327.2727272727273	8.009679003162678e-07
1345.4545454545455	8.009679003162678e-07
1363.6363636363635	8.009679003162678e-07
1381.8181818181818	7.943077424667796e-07
1400.0	7.943077424667796e-07
1418.181818181818	7.943077424667796e-07
1436.3636363636363	9.628233726988826e-07
1454.5454545454545	9.628233726988826e-07
1472.7272727272727	9.628233726988826e-07
1490.909090909091	9.628233726988826e-07
1509.090909090909	1.0630100319410903e-06
1527.2727272727273	1.0630100319410903e-06
1545.4545454545455	1.0630100319410903e-06
1563.6363636363635	1.0630100319410903e-06
1581.8181818181818	1.0093669000801933e-06
1600.0	1.0093669000801933e-06
1618.181818181818	1.0093669000801933e-06
1636.3636363636363	1.0093669000801933e-06
1654.5454545454547	9.232984507224832e-07
1672.7272727272727	9.232984507224832e-07
1690.909090909091	9.232984507224832e-07
1709.090909090909	9.232984507224832e-07
1727.2727272727273	8.132032763788251e-07
1745.4545454545455	8.132032763788251e-07
1763.6363636363635	8.132032763788251e-07
1781.8181818181818	8.132032763788251e-07
1800.0	8.168400580424867e-07
1818.181818181818	8.168400580424867e-07
1836.3636363636363	8.168400580424867e-07
1854.5454545454545	8.168400580424867e-07
1872.7272727272727	9.036669423000278e-07
1890.909090909091	9.036669423000278e-07
1909.090909090909	9.036669423000278e-07
1927.2727272727273	8.101953573257963e-07
1945.4545454545455	8.101953573257963e-07
1963.6363636363635	8.101953573257963e-07
1981.8181818181818	8.101953573257963e-07
2000.0	8.028606450548394e-07
