time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.0083111469930875
0.0001,0.0002,0.016622125684093
0.00015,0.0003,0.024932758309274
0.0002,0.0004,0.033242867017514
0.00025,0.0005,0.041552273826714
0.0003,0.0006,0.049860800578054
0.00035,0.0007,0.058168268889047
0.0004,0.0008,0.066474500106437
0.00045,0.0009,0.074779315258405
0.0005,0.001,0.08308253500543
0.00055,0.0011,0.091383979590573
0.0006,0.0012,0.099683468788119
0.00065,0.0013,0.10798082185036
0.0007,0.0014,0.11627585745362
0.00075,0.0015,0.12456839364201
0.0008,0.0016,0.13285824776793
0.00085,0.0017,0.1411452364318
0.0009,0.0018,0.1494291754197
0.00095,0.0019,0.15770987963749
0.001,0.002,0.16598716303961
0.00105,0.0021,0.17426083855822
0.0011,0.0022,0.18253071802718
0.00115,0.0023,0.19079661210288
0.0012,0.0024,0.19905833017682
0.00125,0.0025,0.20731568028621
0.0013,0.0026,0.2155684690223
0.00135,0.0027,0.22381650142504
0.0014,0.0028,0.23205958087913
0.00145,0.0029,0.24027889358793
0.0015,0.003,0.24825017919163
0.00155,0.0031,0.25645372143639
0.0016,0.0032,0.26467104857759
0.00165,0.0033,0.27288126007791
0.0017,0.0034,0.28108298411761
0.00175,0.0035,0.28927780583937
0.0018,0.0036,0.29746572535743
0.00185,0.0037,0.30564608261158
0.0019,0.0038,0.31381663750436
0.00195,0.0039,0.32197775588352
0.002,0.004,0.33013050772632
0.00205,0.0041,0.33827455038863
0.0021,0.0042,0.34640937371615
0.00215,0.0043,0.35453363993374
0.0022,0.0044,0.36263579892436
0.00225,0.0045,0.37073394602535
0.0023,0.0046,0.37882388476124
0.00235,0.0047,0.38688537052492
0.0024,0.0048,0.39495102624712
0.00245,0.0049,0.4030015929003
0.0025,0.005,0.41103153905583
0.00255,0.0051,0.41905489402912
0.0026,0.0052,0.42705663662018
0.00265,0.0053,0.43504712827956
0.0027,0.0053999999999999,0.44300878992257
0.00275,0.0054999999999999,0.45093335480381
0.0028,0.0055999999999999,0.45881487542515
0.00285,0.0056999999999999,0.4663351600758
0.0029,0.0057999999999999,0.47253287355665
0.00295,0.0058999999999999,0.47858443745103
0.003,0.0059999999999999,0.48445956076434
0.00305,0.0060999999999999,0.48962482522606
0.0031,0.0061999999999999,0.49315573156181
0.00315,0.0062999999999999,0.48800482995525
0.0032,0.0063999999999999,0.4622479026304
0.00325,0.0064999999999999,0.4622875478072
0.0032999999999999,0.0065999999999999,0.46719456640986
0.0033499999999999,0.0066999999999999,0.47324644687348
0.0033999999999999,0.0067999999999999,0.47971130640051
0.0034499999999999,0.0068999999999999,0.48624005607081
0.0034999999999999,0.0069999999999999,0.49278889213515
0.0035499999999999,0.0070999999999999,0.49938275128111
0.0035999999999999,0.0071999999999999,0.50600178546453
0.0036499999999999,0.0072999999999999,0.5126221722606
0.0036999999999999,0.0073999999999999,0.51923682254621
0.0037499999999999,0.0074999999999999,0.52585281638373
0.0037999999999999,0.0075999999999999,0.53247539926755
0.0038499999999999,0.0076999999999999,0.53910488500738
0.0038999999999999,0.0077999999999999,0.54574574861707
0.0039499999999999,0.0078999999999998,0.55237876731266
0.0039999999999999,0.0079999999999998,0.55900818025008
0.0040499999999999,0.0080999999999998,0.56563167268551
0.0040999999999999,0.0081999999999998,0.57224724395537
0.0041499999999999,0.0082999999999998,0.57885337128861
0.0041999999999999,0.0083999999999998,0.58544858606896
0.0042499999999999,0.0084999999999998,0.59203125928568
0.0042999999999999,0.0085999999999998,0.59859972374242
0.0043499999999999,0.0086999999999998,0.60514363569411
0.0043999999999999,0.0087999999999998,0.61167630839628
0.0044499999999999,0.0088999999999998,0.61819190207217
0.0044999999999999,0.0089999999999998,0.62468847318511
0.0045499999999999,0.0090999999999998,0.63116679466991
0.0045999999999999,0.0091999999999998,0.63762901008845
0.0046499999999999,0.0092999999999998,0.64407745442569
0.0046999999999999,0.0093999999999998,0.65051263030504
0.0047499999999999,0.0094999999999998,0.65693022111371
0.0047999999999999,0.0095999999999998,0.66332977020953
0.0048499999999999,0.0096999999999998,0.66968205317671
0.0048999999999999,0.0097999999999998,0.67565799976995
0.0049324999999999,0.0098649999999998,0.64177684114145
0.0049506249999999,0.0099012499999998,0.56778652928902
0.0049606249999999,0.0099212499999998,0.53067101492633
0.0049698437499999,0.0099396874999998,0.46047355893247
0.0049929687499999,0.0099859374999998,0.42959271312759
0.0050429687499999,0.0100859375,0.43140252967134
0.0050929687499999,0.0101859375,0.4353940480666
0.0051429687499999,0.0102859375,0.439360631634
0.0051929687499999,0.0103859375,0.4433022855156
0.0052429687499999,0.0104859375,0.44723152634839
0.0052929687499999,0.0105859375,0.45114545964303
0.0053429687499999,0.0106859375,0.45504448100412
0.0053929687499999,0.0107859375,0.45893281068062
0.0054429687499999,0.0108859375,0.46280912850172
