Wavelength (nm)	Transmission
200.0	4.2995726106004134e-11
218.1818181818182	4.2995726106004134e-11
236.36363636363637	4.2995726106004134e-11
254.54545454545453	2.314529856401196e-10
272.72727272727275	2.314529856401196e-10
290.9090909090909	2.314529856401196e-10
309.09090909090907	2.314529856401196e-10
327.27272727272725	3.695609622969194e-09
345.45454545454544	3.695609622969194e-09
363.6363636363637	3.695609622969194e-09
381.8181818181818	3.695609622969194e-09
400.0	2.8441356894292753e-09
418.18181818181813	2.8441356894292753e-09
436.3636363636364	2.8441356894292753e-09
454.5454545454545	2.8441356894292753e-09
472.72727272727275	2.945725995343236e-08
490.9090909090909	2.945725995343236e-08
509.09090909090907	2.945725995343236e-08
527.2727272727274	5.131670817544658e-07
545.4545454545455	5.131670817544658e-07
563.6363636363636	5.131670817544658e-07
581.8181818181818	5.131670817544658e-07
600.0	8.67652614849073e-07
618.1818181818181	8.67652614849073e-07
636.3636363636363	8.67652614849073e-07
654.5454545454545	8.67652614849073e-07
672.7272727272727	9.20380917249787e-07
690.9090909090909	9.20380917249787e-07
709.090909090909	9.20380917249787e-07
727.2727272727273	9.20380917249787e-07
745.4545454545455	1.0763690009433387e-06
763.6363636363636	1.0763690009433387e-06
781.8181818181818	1.0763690009433387e-06
800.0	1.0763690009433387e-06
818.1818181818181	1.0391295591613355e-06
836.3636363636364	1.0391295591613355e-06
854.5454545454545	1.0391295591613355e-06
872.7272727272727	1.0391295591613355e-06
890.9090909090909	1.109468218912449e-06
909.090909090909	1.109468218912449e-06
927.2727272727273	1.109468218912449e-06
945.4545454545455	1.0962718943690443e-06
963.6363636363636	1.0962718943690443e-06
981.8181818181818	1.0962718943690443e-06
1000.0	1.0962718943690443e-06
1018.1818181818181	1.1886618244261691e-06
1036.3636363636365	1.1886618244261691e-06
1054.5454545454547	1.1886618244261691e-06
1072.7272727272727	1.1886618244261691e-06
1090.909090909091	1.2035694844100222e-06
1109.0909090909092	1.2035694844100222e-06
1127.2727272727273	1.2035694844100222e-06
1145.4545454545455	1.2035694844100222e-06
1163.6363636363635	1.174395022009676e-06
1181.8181818181818	1.174395022009676e-06
1200.0	1.174395022009676e-06
1218.181818181818	1.174395022009676e-06
1236.3636363636363	1.3067363496109608e-06
1254.5454545454545	1.3067363496109608e-06
1272.7272727272727	1.3067363496109608e-06
1290.909090909091	1.3067363496109608e-06
1309.0909090909092	1.2407713086132344e-06
1327.2727272727273	1.2407713086132344e-06
1345.4545454545455	1.2407713086132344e-06
1363.6363636363635	1.2407713086132344e-06
1381.8181818181818	1.2182811553866964e-06
1400.0	1.2182811553866964e-06
1418.181818181818	1.2182811553866964e-06
1436.3636363636363	1.1955615807596206e-06
1454.5454545454545	1.1955615807596206e-06
1472.7272727272727	1.1955615807596206e-06
1490.909090909091	1.1955615807596206e-06
1509.090909090909	1.2688448460209813e-06
1527.2727272727273	1.2688448460209813e-06
1545.4545454545455	1.2688448460209813e-06
1563.6363636363635	1.2688448460209813e-06
1581.8181818181818	1.2554443249392273e-06
1600.0	1.2554443249392273e-06
1618.181818181818	1.2554443249392273e-06
1636.3636363636363	1.2554443249392273e-06
1654.5454545454547	1.2704194068564865e-06
1672.7272727272727	1.2704194068564865e-06
1690.909090909091	1.2704194068564865e-06
1709.090909090909	1.2704194068564865e-06
1727.2727272727273	1.270375683581028e-06
1745.4545454545455	1.270375683581028e-06
1763.6363636363635	1.270375683581028e-06
1781.8181818181818	1.270375683581028e-06
1800.0	1.3087098231692158e-06
1818.181818181818	1.3087098231692158e-06
1836.3636363636363	1.3087098231692158e-06
1854.5454545454545	1.3087098231692158e-06
1872.7272727272727	1.2806024685245842e-06
1890.909090909091	1.2806024685245842e-06
1909.090909090909	1.2806024685245842e-06
1927.2727272727273	1.3086444803936074e-06
1945.4545454545455	1.3086444803936074e-06
1963.6363636363635	1.3086444803936074e-06
1981.8181818181818	1.3086444803936074e-06
2000.0	1.3888412528748574e-06
