Wavelength (nm)	Transmission
200.0	3.7999174674129173e-11
218.1818181818182	3.7999174674129173e-11
236.36363636363637	3.7999174674129173e-11
254.54545454545453	2.1434060810100798e-10
272.72727272727275	2.1434060810100798e-10
290.9090909090909	2.1434060810100798e-10
309.09090909090907	2.1434060810100798e-10
327.27272727272725	3.661608291790326e-09
345.45454545454544	3.661608291790326e-09
363.6363636363637	3.661608291790326e-09
381.8181818181818	3.661608291790326e-09
400.0	2.6689232392643257e-09
418.18181818181813	2.6689232392643257e-09
436.3636363636364	2.6689232392643257e-09
454.5454545454545	2.6689232392643257e-09
472.72727272727275	5.352923546019872e-09
490.9090909090909	5.352923546019872e-09
509.09090909090907	5.352923546019872e-09
527.2727272727274	3.9590217918201156e-07
545.4545454545455	3.9590217918201156e-07
563.6363636363636	3.9590217918201156e-07
581.8181818181818	3.9590217918201156e-07
600.0	6.995874063728089e-07
618.1818181818181	6.995874063728089e-07
636.3636363636363	6.995874063728089e-07
654.5454545454545	6.995874063728089e-07
672.7272727272727	8.456279775086911e-07
690.9090909090909	8.456279775086911e-07
709.090909090909	8.456279775086911e-07
727.2727272727273	8.456279775086911e-07
745.4545454545455	9.162409040047011e-07
763.6363636363636	9.162409040047011e-07
781.8181818181818	9.162409040047011e-07
800.0	9.162409040047011e-07
818.1818181818181	1.0312902569246576e-06
836.3636363636364	1.0312902569246576e-06
854.5454545454545	1.0312902569246576e-06
872.7272727272727	1.0312902569246576e-06
890.9090909090909	1.047050737576495e-06
909.090909090909	1.047050737576495e-06
927.2727272727273	1.047050737576495e-06
945.4545454545455	1.0521774765626153e-06
963.6363636363636	1.0521774765626153e-06
981.8181818181818	1.0521774765626153e-06
1000.0	1.0521774765626153e-06
1018.1818181818181	9.534915116200015e-07
1036.3636363636365	9.534915116200015e-07
1054.5454545454547	9.534915116200015e-07
1072.7272727272727	9.534915116200015e-07
1090.909090909091	1.089949944050456e-06
1109.0909090909092	1.089949944050456e-06
1127.2727272727273	1.089949944050456e-06
1145.4545454545455	1.089949944050456e-06
1163.6363636363635	1.1062268608463158e-06
1181.8181818181818	1.1062268608463158e-06
1200.0	1.1062268608463158e-06
1218.181818181818	1.1062268608463158e-06
1236.3636363636363	1.1153433306271093e-06
1254.5454545454545	1.1153433306271093e-06
1272.7272727272727	1.1153433306271093e-06
1290.909090909091	1.1153433306271093e-06
1309.0909090909092	1.1613681905083767e-06
1327.2727272727273	1.1613681905083767e-06
1345.4545454545455	1.1613681905083767e-06
1363.6363636363635	1.1613681905083767e-06
1381.8181818181818	1.092027320011251e-06
1400.0	1.092027320011251e-06
1418.181818181818	1.092027320011251e-06
1436.3636363636363	1.1208164334280078e-06
1454.5454545454545	1.1208164334280078e-06
1472.7272727272727	1.1208164334280078e-06
1490.909090909091	1.1208164334280078e-06
1509.090909090909	1.0717943236573205e-06
1527.2727272727273	1.0717943236573205e-06
1545.4545454545455	1.0717943236573205e-06
1563.6363636363635	1.0717943236573205e-06
1581.8181818181818	1.1122414304055357e-06
1600.0	1.1122414304055357e-06
1618.181818181818	1.1122414304055357e-06
1636.3636363636363	1.1122414304055357e-06
1654.5454545454547	1.1978969882007386e-06
1672.7272727272727	1.1978969882007386e-06
1690.909090909091	1.1978969882007386e-06
1709.090909090909	1.1978969882007386e-06
1727.2727272727273	1.1409203189561684e-06
1745.4545454545455	1.1409203189561684e-06
1763.6363636363635	1.1409203189561684e-06
1781.8181818181818	1.1409203189561684e-06
1800.0	1.1869749542591025e-06
1818.181818181818	1.1869749542591025e-06
1836.3636363636363	1.1869749542591025e-06
1854.5454545454545	1.1869749542591025e-06
1872.7272727272727	1.1192992167164333e-06
1890.909090909091	1.1192992167164333e-06
1909.090909090909	1.1192992167164333e-06
1927.2727272727273	1.2360648460687256e-06
1945.4545454545455	1.2360648460687256e-06
1963.6363636363635	1.2360648460687256e-06
1981.8181818181818	1.2360648460687256e-06
2000.0	1.2422448034119201e-06
