Wavelength (nm)	Transmission
200.0	4.627171834628355e-11
218.1818181818182	4.627171834628355e-11
236.36363636363637	4.627171834628355e-11
254.54545454545453	2.4296442912699073e-10
272.72727272727275	2.4296442912699073e-10
290.9090909090909	2.4296442912699073e-10
309.09090909090907	2.4296442912699073e-10
327.27272727272725	3.735515393749083e-09
345.45454545454544	3.735515393749083e-09
363.6363636363637	3.735515393749083e-09
381.8181818181818	3.735515393749083e-09
400.0	2.485491721779219e-09
418.18181818181813	2.485491721779219e-09
436.3636363636364	2.485491721779219e-09
454.5454545454545	2.485491721779219e-09
472.72727272727275	3.7917403788869834e-09
490.9090909090909	3.7917403788869834e-09
509.09090909090907	3.7917403788869834e-09
527.2727272727274	5.80874925840472e-07
545.4545454545455	5.80874925840472e-07
563.6363636363636	5.80874925840472e-07
581.8181818181818	5.80874925840472e-07
600.0	9.935198639719155e-07
618.1818181818181	9.935198639719155e-07
636.3636363636363	9.935198639719155e-07
654.5454545454545	9.935198639719155e-07
672.7272727272727	1.1500116523345788e-06
690.9090909090909	1.1500116523345788e-06
709.090909090909	1.1500116523345788e-06
727.2727272727273	1.1500116523345788e-06
745.4545454545455	1.1889982850295638e-06
763.6363636363636	1.1889982850295638e-06
781.8181818181818	1.1889982850295638e-06
800.0	1.1889982850295638e-06
818.1818181818181	1.247111928563911e-06
836.3636363636364	1.247111928563911e-06
854.5454545454545	1.247111928563911e-06
872.7272727272727	1.247111928563911e-06
890.9090909090909	1.3207620377603372e-06
909.090909090909	1.3207620377603372e-06
927.2727272727273	1.3207620377603372e-06
945.4545454545455	1.3222977641480645e-06
963.6363636363636	1.3222977641480645e-06
981.8181818181818	1.3222977641480645e-06
1000.0	1.3222977641480645e-06
1018.1818181818181	1.340815549010213e-06
1036.3636363636365	1.340815549010213e-06
1054.5454545454547	1.340815549010213e-06
1072.7272727272727	1.340815549010213e-06
1090.909090909091	1.2974908025279761e-06
1109.0909090909092	1.2974908025279761e-06
1127.2727272727273	1.2974908025279761e-06
1145.4545454545455	1.2974908025279761e-06
1163.6363636363635	1.3068533691487992e-06
1181.8181818181818	1.3068533691487992e-06
1200.0	1.3068533691487992e-06
1218.181818181818	1.3068533691487992e-06
1236.3636363636363	1.3575998431989465e-06
1254.5454545454545	1.3575998431989465e-06
1272.7272727272727	1.3575998431989465e-06
1290.909090909091	1.3575998431989465e-06
1309.0909090909092	1.3518308343173584e-06
1327.2727272727273	1.3518308343173584e-06
1345.4545454545455	1.3518308343173584e-06
1363.6363636363635	1.3518308343173584e-06
1381.8181818181818	1.3438596581437927e-06
1400.0	1.3438596581437927e-06
1418.181818181818	1.3438596581437927e-06
1436.3636363636363	1.3159661483878003e-06
1454.5454545454545	1.3159661483878003e-06
1472.7272727272727	1.3159661483878003e-06
1490.909090909091	1.3159661483878003e-06
1509.090909090909	1.3363001074757751e-06
1527.2727272727273	1.3363001074757751e-06
1545.4545454545455	1.3363001074757751e-06
1563.6363636363635	1.3363001074757751e-06
1581.8181818181818	1.3492272391136847e-06
1600.0	1.3492272391136847e-06
1618.181818181818	1.3492272391136847e-06
1636.3636363636363	1.3492272391136847e-06
1654.5454545454547	1.3425087166946273e-06
1672.7272727272727	1.3425087166946273e-06
1690.909090909091	1.3425087166946273e-06
1709.090909090909	1.3425087166946273e-06
1727.2727272727273	1.3235379407768153e-06
1745.4545454545455	1.3235379407768153e-06
1763.6363636363635	1.3235379407768153e-06
1781.8181818181818	1.3235379407768153e-06
1800.0	1.3496768045915946e-06
1818.181818181818	1.3496768045915946e-06
1836.3636363636363	1.3496768045915946e-06
1854.5454545454545	1.3496768045915946e-06
1872.7272727272727	1.3110554114406413e-06
1890.909090909091	1.3110554114406413e-06
1909.090909090909	1.3110554114406413e-06
1927.2727272727273	1.3198703717135055e-06
1945.4545454545455	1.3198703717135055e-06
1963.6363636363635	1.3198703717135055e-06
1981.8181818181818	1.3198703717135055e-06
2000.0	1.3692716281360262e-06
