Wavelength (nm)	Transmission
200.0	3.8178653427427987e-11
218.1818181818182	3.8178653427427987e-11
236.36363636363637	3.8178653427427987e-11
254.54545454545453	2.1602155129611137e-10
272.72727272727275	2.1602155129611137e-10
290.9090909090909	2.1602155129611137e-10
309.09090909090907	2.1602155129611137e-10
327.27272727272725	3.6171974672762245e-09
345.45454545454544	3.6171974672762245e-09
363.6363636363637	3.6171974672762245e-09
381.8181818181818	3.6171974672762245e-09
400.0	2.8337334388564955e-09
418.18181818181813	2.8337334388564955e-09
436.3636363636364	2.8337334388564955e-09
454.5454545454545	2.8337334388564955e-09
472.72727272727275	1.4395361343817824e-08
490.9090909090909	1.4395361343817824e-08
509.09090909090907	1.4395361343817824e-08
527.2727272727274	4.667482373959667e-07
545.4545454545455	4.667482373959667e-07
563.6363636363636	4.667482373959667e-07
581.8181818181818	4.667482373959667e-07
600.0	8.943888153234998e-07
618.1818181818181	8.943888153234998e-07
636.3636363636363	8.943888153234998e-07
654.5454545454545	8.943888153234998e-07
672.7272727272727	9.333707012702901e-07
690.9090909090909	9.333707012702901e-07
709.090909090909	9.333707012702901e-07
727.2727272727273	9.333707012702901e-07
745.4545454545455	9.3007899497648e-07
763.6363636363636	9.3007899497648e-07
781.8181818181818	9.3007899497648e-07
800.0	9.3007899497648e-07
818.1818181818181	1.0195283669213609e-06
836.3636363636364	1.0195283669213609e-06
854.5454545454545	1.0195283669213609e-06
872.7272727272727	1.0195283669213609e-06
890.9090909090909	1.0171079624127617e-06
909.090909090909	1.0171079624127617e-06
927.2727272727273	1.0171079624127617e-06
945.4545454545455	9.949935963304844e-07
963.6363636363636	9.949935963304844e-07
981.8181818181818	9.949935963304844e-07
1000.0	9.949935963304844e-07
1018.1818181818181	9.15507145747731e-07
1036.3636363636365	9.15507145747731e-07
1054.5454545454547	9.15507145747731e-07
1072.7272727272727	9.15507145747731e-07
1090.909090909091	9.594852623472846e-07
1109.0909090909092	9.594852623472846e-07
1127.2727272727273	9.594852623472846e-07
1145.4545454545455	9.594852623472846e-07
1163.6363636363635	1.018126681153961e-06
1181.8181818181818	1.018126681153961e-06
1200.0	1.018126681153961e-06
1218.181818181818	1.018126681153961e-06
1236.3636363636363	9.952592758467488e-07
1254.5454545454545	9.952592758467488e-07
1272.7272727272727	9.952592758467488e-07
1290.909090909091	9.952592758467488e-07
1309.0909090909092	1.064559802282461e-06
1327.2727272727273	1.064559802282461e-06
1345.4545454545455	1.064559802282461e-06
1363.6363636363635	1.064559802282461e-06
1381.8181818181818	1.1312271680436825e-06
1400.0	1.1312271680436825e-06
1418.181818181818	1.1312271680436825e-06
1436.3636363636363	1.1525687513430886e-06
1454.5454545454545	1.1525687513430886e-06
1472.7272727272727	1.1525687513430886e-06
1490.909090909091	1.1525687513430886e-06
1509.090909090909	1.2307533230910737e-06
1527.2727272727273	1.2307533230910737e-06
1545.4545454545455	1.2307533230910737e-06
1563.6363636363635	1.2307533230910737e-06
1581.8181818181818	1.1804643497805274e-06
1600.0	1.1804643497805274e-06
1618.181818181818	1.1804643497805274e-06
1636.3636363636363	1.1804643497805274e-06
1654.5454545454547	1.1035847953210332e-06
1672.7272727272727	1.1035847953210332e-06
1690.909090909091	1.1035847953210332e-06
1709.090909090909	1.1035847953210332e-06
1727.2727272727273	1.0664054867476087e-06
1745.4545454545455	1.0664054867476087e-06
1763.6363636363635	1.0664054867476087e-06
1781.8181818181818	1.0664054867476087e-06
1800.0	1.0277411505755243e-06
1818.181818181818	1.0277411505755243e-06
1836.3636363636363	1.0277411505755243e-06
1854.5454545454545	1.0277411505755243e-06
1872.7272727272727	1.0772534512932308e-06
1890.909090909091	1.0772534512932308e-06
1909.090909090909	1.0772534512932308e-06
1927.2727272727273	1.0620025192877008e-06
1945.4545454545455	1.0620025192877008e-06
1963.6363636363635	1.0620025192877008e-06
1981.8181818181818	1.0620025192877008e-06
2000.0	1.0184950165282834e-06
