Wavelength (nm)	Transmission
200.0	4.0131807655010966e-11
218.1818181818182	4.0131807655010966e-11
236.36363636363637	4.0131807655010966e-11
254.54545454545453	2.21341633401408e-10
272.72727272727275	2.21341633401408e-10
290.9090909090909	2.21341633401408e-10
309.09090909090907	2.21341633401408e-10
327.27272727272725	3.642857452512761e-09
345.45454545454544	3.642857452512761e-09
363.6363636363637	3.642857452512761e-09
381.8181818181818	3.642857452512761e-09
400.0	2.3991182013749588e-09
418.18181818181813	2.3991182013749588e-09
436.3636363636364	2.3991182013749588e-09
454.5454545454545	2.3991182013749588e-09
472.72727272727275	3.6034022523951193e-09
490.9090909090909	3.6034022523951193e-09
509.09090909090907	3.6034022523951193e-09
527.2727272727274	4.4433919632542706e-07
545.4545454545455	4.4433919632542706e-07
563.6363636363636	4.4433919632542706e-07
581.8181818181818	4.4433919632542706e-07
600.0	8.680591927571844e-07
618.1818181818181	8.680591927571844e-07
636.3636363636363	8.680591927571844e-07
654.5454545454545	8.680591927571844e-07
672.7272727272727	1.010032111405368e-06
690.9090909090909	1.010032111405368e-06
709.090909090909	1.010032111405368e-06
727.2727272727273	1.010032111405368e-06
745.4545454545455	1.0199253562460474e-06
763.6363636363636	1.0199253562460474e-06
781.8181818181818	1.0199253562460474e-06
800.0	1.0199253562460474e-06
818.1818181818181	1.0495275649262215e-06
836.3636363636364	1.0495275649262215e-06
854.5454545454545	1.0495275649262215e-06
872.7272727272727	1.0495275649262215e-06
890.9090909090909	1.15116398643412e-06
909.090909090909	1.15116398643412e-06
927.2727272727273	1.15116398643412e-06
945.4545454545455	1.1371890193772843e-06
963.6363636363636	1.1371890193772843e-06
981.8181818181818	1.1371890193772843e-06
1000.0	1.1371890193772843e-06
1018.1818181818181	1.0926561236255528e-06
1036.3636363636365	1.0926561236255528e-06
1054.5454545454547	1.0926561236255528e-06
1072.7272727272727	1.0926561236255528e-06
1090.909090909091	1.2049142447897472e-06
1109.0909090909092	1.2049142447897472e-06
1127.2727272727273	1.2049142447897472e-06
1145.4545454545455	1.2049142447897472e-06
1163.6363636363635	1.1492172817898507e-06
1181.8181818181818	1.1492172817898507e-06
1200.0	1.1492172817898507e-06
1218.181818181818	1.1492172817898507e-06
1236.3636363636363	1.1677473649305675e-06
1254.5454545454545	1.1677473649305675e-06
1272.7272727272727	1.1677473649305675e-06
1290.909090909091	1.1677473649305675e-06
1309.0909090909092	1.1083999891665842e-06
1327.2727272727273	1.1083999891665842e-06
1345.4545454545455	1.1083999891665842e-06
1363.6363636363635	1.1083999891665842e-06
1381.8181818181818	1.0326279182432714e-06
1400.0	1.0326279182432714e-06
1418.181818181818	1.0326279182432714e-06
1436.3636363636363	1.150270641917915e-06
1454.5454545454545	1.150270641917915e-06
1472.7272727272727	1.150270641917915e-06
1490.909090909091	1.150270641917915e-06
1509.090909090909	1.1609535102735435e-06
1527.2727272727273	1.1609535102735435e-06
1545.4545454545455	1.1609535102735435e-06
1563.6363636363635	1.1609535102735435e-06
1581.8181818181818	1.1887003865350896e-06
1600.0	1.1887003865350896e-06
1618.181818181818	1.1887003865350896e-06
1636.3636363636363	1.1887003865350896e-06
1654.5454545454547	1.1984272339002317e-06
1672.7272727272727	1.1984272339002317e-06
1690.909090909091	1.1984272339002317e-06
1709.090909090909	1.1984272339002317e-06
1727.2727272727273	1.2772174897792928e-06
1745.4545454545455	1.2772174897792928e-06
1763.6363636363635	1.2772174897792928e-06
1781.8181818181818	1.2772174897792928e-06
1800.0	1.2224044481951337e-06
1818.181818181818	1.2224044481951337e-06
1836.3636363636363	1.2224044481951337e-06
1854.5454545454545	1.2224044481951337e-06
1872.7272727272727	1.2108447449524346e-06
1890.909090909091	1.2108447449524346e-06
1909.090909090909	1.2108447449524346e-06
1927.2727272727273	1.2141049332515484e-06
1945.4545454545455	1.2141049332515484e-06
1963.6363636363635	1.2141049332515484e-06
1981.8181818181818	1.2141049332515484e-06
2000.0	1.212539606993686e-06
