time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.003927420759059
0.0001,0.0002,0.0078547974157476
0.00015,0.0003,0.011782082753511
0.0002,0.0004,0.015709229552708
0.00025,0.0005,0.019636190590537
0.0003,0.0006,0.023562918639639
0.00035,0.0007,0.027489366466908
0.0004,0.0008,0.031415486832289
0.00045,0.0009,0.035341232487557
0.0005,0.001,0.039266556175075
0.00055,0.0011,0.043191410626535
0.0006,0.0012,0.047115748561667
0.00065,0.0013,0.051039522686927
0.0007,0.0014,0.054962685694142
0.00075,0.0015,0.05888519025913
0.0008,0.0016,0.062806989040275
0.00085,0.0017,0.066728034677061
0.0009,0.0018,0.070648279788562
0.00095,0.0019,0.074567676971878
0.001,0.002,0.078486178800517
0.00105,0.0021,0.082403737822726
0.0011,0.0022,0.086320306559748
0.00115,0.0023,0.090235837504021
0.0012,0.0024,0.094150283117302
0.00125,0.0025,0.09806359582871
0.0013,0.0026,0.10197572803269
0.00135,0.0027,0.1058866320869
0.0014,0.0028,0.10979626030997
0.00145,0.0029,0.11370456497919
0.0015,0.003,0.11761149832812
0.00155,0.0031,0.121517012544
0.0016,0.0032,0.1254210597651
0.00165,0.0033,0.12932359207795
0.0017,0.0034,0.13322456151442
0.00175,0.0035,0.13712392004858
0.0018,0.0036,0.14102161959348
0.00185,0.0037,0.14491761199784
0.0019,0.0038,0.14881184904235
0.00195,0.0039,0.15270428243598
0.002,0.004,0.15659486381193
0.00205,0.0041,0.16048354472351
0.0021,0.0042,0.16437027663969
0.00215,0.0043,0.1682550109419
0.0022,0.0044,0.17213769891547
0.00225,0.0045,0.17601829174674
0.0023,0.0046,0.1798967405178
0.00235,0.0047,0.18377299620022
0.0024,0.0048,0.18764700964905
0.00245,0.0049,0.19151873159699
0.0025,0.005,0.19538811264731
0.00255,0.0051,0.19925510326199
0.0026,0.0052,0.203119653758
0.00265,0.0052999999999999,0.2068840441061
0.0027,0.0053999999999999,0.21028934443695
0.00275,0.0054999999999999,0.21382090446256
0.0028,0.0055999999999999,0.21764644192344
0.00285,0.0056999999999999,0.22147658725584
0.0029,0.0057999999999999,0.22530364598296
0.00295,0.0058999999999999,0.22912564585752
0.003,0.0059999999999999,0.23294200165887
0.00305,0.0060999999999999,0.23675245856973
0.0031,0.0061999999999999,0.24055639372032
0.00315,0.0062999999999999,0.24435221056441
0.0032,0.0063999999999999,0.2481376209363
0.00325,0.0064999999999999,0.25191741625009
0.0032999999999999,0.0065999999999999,0.25567679261542
0.0033499999999999,0.0066999999999999,0.25927129700682
0.0033999999999999,0.0067999999999999,0.26190502188939
0.0034499999999999,0.0068999999999999,0.26422440929687
0.0034999999999999,0.0069999999999999,0.26616561583449
0.0035474999999999,0.0070949999999999,0.26729351494313
0.0035974999999999,0.0071949999999999,0.26783647949851
0.0036474999999999,0.0072949999999999,0.26729085946368
0.0036974999999999,0.0073949999999999,0.26553472758014
0.0037474999999999,0.0074949999999999,0.26203898003657
0.0037974999999999,0.0075949999999999,0.25702150819923
0.0038474999999999,0.0076949999999999,0.25168100213031
0.0038974999999999,0.0077949999999999,0.24691251856008
0.0039474999999999,0.0078949999999998,0.2480934540973
0.0039974999999999,0.0079949999999998,0.25105134086354
0.0040474999999999,0.0080949999999998,0.25406576410847
0.0040974999999999,0.0081949999999998,0.25708043145491
0.0041474999999999,0.0082949999999998,0.26009190037894
0.0041974999999999,0.0083949999999998,0.26309962727085
0.0042474999999999,0.0084949999999998,0.26610266365863
0.0042974999999999,0.0085949999999998,0.26910144940914
0.0043474999999999,0.0086949999999998,0.27209587854711
0.0043974999999999,0.0087949999999998,0.27508601657025
0.0044474999999999,0.0088949999999998,0.27806864115223
0.0044974999999999,0.0089949999999998,0.28103721479249
0.0045474999999999,0.0090949999999998,0.28396421702631
0.0045949999999999,0.0091899999999998,0.28613688341835
0.0046299999999999,0.0092599999999998,0.27219210528875
0.0046390624999999,0.0092781249999998,0.2686835837786
0.0046784374999999,0.0093568749999998,0.25513652108415
0.0047029687499999,0.0094059374999998,0.24409422189077
0.0047292187499999,0.0094584374999998,0.23313978197383
0.0047667187499999,0.0095334374999998,0.21674295991186
0.0048017187499999,0.0096034374999998,0.20150272444988
0.0048212499999999,0.0096424999999998,0.19335450278898
0.0048418749999999,0.0096837499999998,0.18237890244906
0.0048529687499999,0.0097059374999998,0.17782284224202
0.0048620312499999,0.0097240624999998,0.17424774679212
