time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.0039524570168566
0.0001,0.0002,0.0079048702940151
0.00015,0.0003,0.011857192996176
0.0002,0.0004,0.015809378285909
0.00025,0.0005,0.019761379324103
0.0003,0.0006,0.023713149269167
0.00035,0.0007,0.027664641276021
0.0004,0.0008,0.031615808495903
0.00045,0.0009,0.035566604075374
0.0005,0.001,0.039516981155567
0.00055,0.0011,0.043466892871887
0.0006,0.0012,0.047416292352678
0.00065,0.0013,0.051365132718858
0.0007,0.0014,0.055313367083058
0.00075,0.0015,0.059260948548821
0.0008,0.0016,0.063207830209785
0.00085,0.0017,0.067153965148843
0.0009,0.0018,0.071099306437265
0.00095,0.0019,0.075043807133786
0.001,0.002,0.078987420283677
0.00105,0.0021,0.082930098917773
0.0011,0.0022,0.086871796051456
0.00115,0.0023,0.090812464683605
0.0012,0.0024,0.094752057795499
0.00125,0.0025,0.098690528349678
0.0013,0.0026,0.10262782928875
0.00135,0.0027,0.10656391353414
0.0014,0.0028,0.11049873398482
0.00145,0.0029,0.1144322435159
0.0015,0.003,0.11836439497725
0.00155,0.0031,0.12229514119199
0.0016,0.0032,0.12622443495497
0.00165,0.0033,0.1301522290311
0.0017,0.0034,0.13407847615395
0.00175,0.0035,0.13800312902284
0.0018,0.0036,0.14192614030257
0.00185,0.0037,0.14584746262043
0.0019,0.0038,0.14976704856453
0.00195,0.0039,0.15368485068121
0.002,0.004,0.15760082147318
0.00205,0.0041,0.16151491339699
0.0021,0.0042,0.16542707886044
0.00215,0.0043,0.16933727022009
0.0022,0.0044,0.17324543977772
0.00225,0.0045,0.17715153977995
0.0023,0.0046,0.18105552241152
0.00235,0.0047,0.18495733979446
0.0024,0.0048,0.18885694398407
0.00245,0.0049,0.19275428696537
0.0025,0.005,0.19664932064946
0.00255,0.0051,0.20054199686923
0.0026,0.0052,0.20443226737544
0.00265,0.0053,0.2075285085592
0.0027,0.0053999999999999,0.21102525339844
0.00275,0.0054999999999999,0.21488683147339
0.0028,0.0055999999999999,0.21874394265173
0.00285,0.0056999999999999,0.22259720324807
0.0029,0.0057999999999999,0.22637554120729
0.00295,0.0058999999999999,0.23022187348719
0.003,0.0059999999999999,0.23402994951857
0.00305,0.0060999999999999,0.23784877328012
0.0031,0.0061999999999999,0.24168142295293
0.00315,0.0062999999999999,0.24550918341307
0.0032,0.0063999999999999,0.24933305459088
0.00325,0.0064999999999999,0.25315137984677
0.0032999999999999,0.0065999999999999,0.25696405257476
0.0033499999999999,0.0066999999999999,0.26077334428344
0.0033999999999999,0.0067999999999999,0.26457010542083
0.0034499999999999,0.0068999999999999,0.26837375051044
0.0034999999999999,0.0069999999999999,0.2721724637193
0.0035499999999999,0.0070999999999999,0.27595785188185
0.0035999999999999,0.0071999999999999,0.27974012899706
0.0036499999999999,0.0072999999999999,0.28351817291016
0.0036999999999999,0.0073999999999999,0.28728935675494
0.0037499999999999,0.0074999999999999,0.29105333931934
0.0037999999999999,0.0075999999999999,0.29480885470017
0.0038499999999999,0.0076999999999999,0.29855479124916
0.0038999999999999,0.0077999999999999,0.30228942583656
0.0039499999999999,0.0078999999999998,0.30600781066165
0.0039999999999999,0.0079999999999998,0.30968440496787
0.0040499999999999,0.0080999999999998,0.31301985425028
0.0040999999999999,0.0081999999999998,0.31487904542324
0.0041499999999999,0.0082999999999998,0.31558420046181
0.0041999999999999,0.0083999999999998,0.31539682006582
0.0042474999999999,0.0084949999999998,0.31465960245922
0.0042974999999999,0.0085949999999998,0.31292208963176
0.0043474999999999,0.0086949999999998,0.31067656318249
0.0043974999999999,0.0087949999999998,0.30733444645648
0.0044474999999999,0.0088949999999998,0.30299423518808
0.0044974999999999,0.0089949999999998,0.29692988023003
0.0045474999999999,0.0090949999999998,0.28932245927691
0.0045974999999999,0.0091949999999998,0.27988077288234
0.0046474999999999,0.0092949999999998,0.27026283278472
0.0046974999999999,0.0093949999999998,0.26039101519314
