Wavelength (nm)	Transmission
200.0	2.6281617769587224e-11
218.1818181818182	2.6281617769587224e-11
236.36363636363637	2.6281617769587224e-11
254.54545454545453	1.7157250856265633e-10
272.72727272727275	1.7157250856265633e-10
290.9090909090909	1.7157250856265633e-10
309.09090909090907	1.7157250856265633e-10
327.27272727272725	3.4594428500259146e-09
345.45454545454544	3.4594428500259146e-09
363.6363636363637	3.4594428500259146e-09
381.8181818181818	3.4594428500259146e-09
400.0	2.115705242695845e-09
418.18181818181813	2.115705242695845e-09
436.3636363636364	2.115705242695845e-09
454.5454545454545	2.115705242695845e-09
472.72727272727275	3.771748201375759e-09
490.9090909090909	3.771748201375759e-09
509.09090909090907	3.771748201375759e-09
527.2727272727274	6.18155273204148e-08
545.4545454545455	6.18155273204148e-08
563.6363636363636	6.18155273204148e-08
581.8181818181818	6.18155273204148e-08
600.0	2.3103603622131142e-07
618.1818181818181	2.3103603622131142e-07
636.3636363636363	2.3103603622131142e-07
654.5454545454545	2.3103603622131142e-07
672.7272727272727	3.4765464247563486e-07
690.9090909090909	3.4765464247563486e-07
709.090909090909	3.4765464247563486e-07
727.2727272727273	3.4765464247563486e-07
745.4545454545455	4.628780844302805e-07
763.6363636363636	4.628780844302805e-07
781.8181818181818	4.628780844302805e-07
800.0	4.628780844302805e-07
818.1818181818181	5.312286386870916e-07
836.3636363636364	5.312286386870916e-07
854.5454545454545	5.312286386870916e-07
872.7272727272727	5.312286386870916e-07
890.9090909090909	5.400447812052667e-07
909.090909090909	5.400447812052667e-07
927.2727272727273	5.400447812052667e-07
945.4545454545455	5.142026872616713e-07
963.6363636363636	5.142026872616713e-07
981.8181818181818	5.142026872616713e-07
1000.0	5.142026872616713e-07
1018.1818181818181	7.326934201181184e-07
1036.3636363636365	7.326934201181184e-07
1054.5454545454547	7.326934201181184e-07
1072.7272727272727	7.326934201181184e-07
1090.909090909091	8.158064563541179e-07
1109.0909090909092	8.158064563541179e-07
1127.2727272727273	8.158064563541179e-07
1145.4545454545455	8.158064563541179e-07
1163.6363636363635	7.313508644567147e-07
1181.8181818181818	7.313508644567147e-07
1200.0	7.313508644567147e-07
1218.181818181818	7.313508644567147e-07
1236.3636363636363	7.360744796710358e-07
1254.5454545454545	7.360744796710358e-07
1272.7272727272727	7.360744796710358e-07
1290.909090909091	7.360744796710358e-07
1309.0909090909092	7.593090206812758e-07
1327.2727272727273	7.593090206812758e-07
1345.4545454545455	7.593090206812758e-07
1363.6363636363635	7.593090206812758e-07
1381.8181818181818	7.992867156417146e-07
1400.0	7.992867156417146e-07
1418.181818181818	7.992867156417146e-07
1436.3636363636363	8.887381790932992e-07
1454.5454545454545	8.887381790932992e-07
1472.7272727272727	8.887381790932992e-07
1490.909090909091	8.887381790932992e-07
1509.090909090909	8.501869472399626e-07
1527.2727272727273	8.501869472399626e-07
1545.4545454545455	8.501869472399626e-07
1563.6363636363635	8.501869472399626e-07
1581.8181818181818	9.992512933063584e-07
1600.0	9.992512933063584e-07
1618.181818181818	9.992512933063584e-07
1636.3636363636363	9.992512933063584e-07
1654.5454545454547	1.0798577465734033e-06
1672.7272727272727	1.0798577465734033e-06
1690.909090909091	1.0798577465734033e-06
1709.090909090909	1.0798577465734033e-06
1727.2727272727273	1.1758570340368578e-06
1745.4545454545455	1.1758570340368578e-06
1763.6363636363635	1.1758570340368578e-06
1781.8181818181818	1.1758570340368578e-06
1800.0	1.1945145073438108e-06
1818.181818181818	1.1945145073438108e-06
1836.3636363636363	1.1945145073438108e-06
1854.5454545454545	1.1945145073438108e-06
1872.7272727272727	1.204820402074301e-06
1890.909090909091	1.204820402074301e-06
1909.090909090909	1.204820402074301e-06
1927.2727272727273	1.2179367063513215e-06
1945.4545454545455	1.2179367063513215e-06
1963.6363636363635	1.2179367063513215e-06
1981.8181818181818	1.2179367063513215e-06
2000.0	1.2556380309875222e-06
