Wavelength (nm)	Transmission
200.0	3.134939194696087e-11
218.1818181818182	3.134939194696087e-11
236.36363636363637	3.134939194696087e-11
254.54545454545453	1.905760499157613e-10
272.72727272727275	1.905760499157613e-10
290.9090909090909	1.905760499157613e-10
309.09090909090907	1.905760499157613e-10
327.27272727272725	3.558847900761806e-09
345.45454545454544	3.558847900761806e-09
363.6363636363637	3.558847900761806e-09
381.8181818181818	3.558847900761806e-09
400.0	3.11861373132254e-09
418.18181818181813	3.11861373132254e-09
436.3636363636364	3.11861373132254e-09
454.5454545454545	3.11861373132254e-09
472.72727272727275	3.165848961833709e-08
490.9090909090909	3.165848961833709e-08
509.09090909090907	3.165848961833709e-08
527.2727272727274	3.1286113405258867e-07
545.4545454545455	3.1286113405258867e-07
563.6363636363636	3.1286113405258867e-07
581.8181818181818	3.1286113405258867e-07
600.0	5.331161667689312e-07
618.1818181818181	5.331161667689312e-07
636.3636363636363	5.331161667689312e-07
654.5454545454545	5.331161667689312e-07
672.7272727272727	6.80852612320057e-07
690.9090909090909	6.80852612320057e-07
709.090909090909	6.80852612320057e-07
727.2727272727273	6.80852612320057e-07
745.4545454545455	7.079231771331137e-07
763.6363636363636	7.079231771331137e-07
781.8181818181818	7.079231771331137e-07
800.0	7.079231771331137e-07
818.1818181818181	7.003499150129078e-07
836.3636363636364	7.003499150129078e-07
854.5454545454545	7.003499150129078e-07
872.7272727272727	7.003499150129078e-07
890.9090909090909	7.878650680040162e-07
909.090909090909	7.878650680040162e-07
927.2727272727273	7.878650680040162e-07
945.4545454545455	8.066676202597611e-07
963.6363636363636	8.066676202597611e-07
981.8181818181818	8.066676202597611e-07
1000.0	8.066676202597611e-07
1018.1818181818181	7.865490277154641e-07
1036.3636363636365	7.865490277154641e-07
1054.5454545454547	7.865490277154641e-07
1072.7272727272727	7.865490277154641e-07
1090.909090909091	9.60630873077487e-07
1109.0909090909092	9.60630873077487e-07
1127.2727272727273	9.60630873077487e-07
1145.4545454545455	9.60630873077487e-07
1163.6363636363635	9.809432607663347e-07
1181.8181818181818	9.809432607663347e-07
1200.0	9.809432607663347e-07
1218.181818181818	9.809432607663347e-07
1236.3636363636363	8.998415463566565e-07
1254.5454545454545	8.998415463566565e-07
1272.7272727272727	8.998415463566565e-07
1290.909090909091	8.998415463566565e-07
1309.0909090909092	9.622535341185424e-07
1327.2727272727273	9.622535341185424e-07
1345.4545454545455	9.622535341185424e-07
1363.6363636363635	9.622535341185424e-07
1381.8181818181818	8.881155934014759e-07
1400.0	8.881155934014759e-07
1418.181818181818	8.881155934014759e-07
1436.3636363636363	9.875007890887452e-07
1454.5454545454545	9.875007890887452e-07
1472.7272727272727	9.875007890887452e-07
1490.909090909091	9.875007890887452e-07
1509.090909090909	9.74904984172079e-07
1527.2727272727273	9.74904984172079e-07
1545.4545454545455	9.74904984172079e-07
1563.6363636363635	9.74904984172079e-07
1581.8181818181818	8.518154500222725e-07
1600.0	8.518154500222725e-07
1618.181818181818	8.518154500222725e-07
1636.3636363636363	8.518154500222725e-07
1654.5454545454547	9.51307570867123e-07
1672.7272727272727	9.51307570867123e-07
1690.909090909091	9.51307570867123e-07
1709.090909090909	9.51307570867123e-07
1727.2727272727273	9.178526618338796e-07
1745.4545454545455	9.178526618338796e-07
1763.6363636363635	9.178526618338796e-07
1781.8181818181818	9.178526618338796e-07
1800.0	8.77151245242441e-07
1818.181818181818	8.77151245242441e-07
1836.3636363636363	8.77151245242441e-07
1854.5454545454545	8.77151245242441e-07
1872.7272727272727	9.057536217242649e-07
1890.909090909091	9.057536217242649e-07
1909.090909090909	9.057536217242649e-07
1927.2727272727273	9.287402289865253e-07
1945.4545454545455	9.287402289865253e-07
1963.6363636363635	9.287402289865253e-07
1981.8181818181818	9.287402289865253e-07
2000.0	9.39917736271859e-07
