Wavelength (nm)	Transmission
200.0	4.341393313753588e-11
218.1818181818182	4.341393313753588e-11
236.36363636363637	4.341393313753588e-11
254.54545454545453	2.339615543773658e-10
272.72727272727275	2.339615543773658e-10
290.9090909090909	2.339615543773658e-10
309.09090909090907	2.339615543773658e-10
327.27272727272725	3.727288186493635e-09
345.45454545454544	3.727288186493635e-09
363.6363636363637	3.727288186493635e-09
381.8181818181818	3.727288186493635e-09
400.0	4.4625495462835126e-09
418.18181818181813	4.4625495462835126e-09
436.3636363636364	4.4625495462835126e-09
454.5454545454545	4.4625495462835126e-09
472.72727272727275	1.0603666462937326e-07
490.9090909090909	1.0603666462937326e-07
509.09090909090907	1.0603666462937326e-07
527.2727272727274	5.862944165015396e-07
545.4545454545455	5.862944165015396e-07
563.6363636363636	5.862944165015396e-07
581.8181818181818	5.862944165015396e-07
600.0	1.0261501669231466e-06
618.1818181818181	1.0261501669231466e-06
636.3636363636363	1.0261501669231466e-06
654.5454545454545	1.0261501669231466e-06
672.7272727272727	1.0975780864987447e-06
690.9090909090909	1.0975780864987447e-06
709.090909090909	1.0975780864987447e-06
727.2727272727273	1.0975780864987447e-06
745.4545454545455	1.0725316117426636e-06
763.6363636363636	1.0725316117426636e-06
781.8181818181818	1.0725316117426636e-06
800.0	1.0725316117426636e-06
818.1818181818181	1.250295022812663e-06
836.3636363636364	1.250295022812663e-06
854.5454545454545	1.250295022812663e-06
872.7272727272727	1.250295022812663e-06
890.9090909090909	1.2077970881976193e-06
909.090909090909	1.2077970881976193e-06
927.2727272727273	1.2077970881976193e-06
945.4545454545455	1.243711621995144e-06
963.6363636363636	1.243711621995144e-06
981.8181818181818	1.243711621995144e-06
1000.0	1.243711621995144e-06
1018.1818181818181	1.2041409644176186e-06
1036.3636363636365	1.2041409644176186e-06
1054.5454545454547	1.2041409644176186e-06
1072.7272727272727	1.2041409644176186e-06
1090.909090909091	1.2460154381053524e-06
1109.0909090909092	1.2460154381053524e-06
1127.2727272727273	1.2460154381053524e-06
1145.4545454545455	1.2460154381053524e-06
1163.6363636363635	1.2542340818486583e-06
1181.8181818181818	1.2542340818486583e-06
1200.0	1.2542340818486583e-06
1218.181818181818	1.2542340818486583e-06
1236.3636363636363	1.2153472250923197e-06
1254.5454545454545	1.2153472250923197e-06
1272.7272727272727	1.2153472250923197e-06
1290.909090909091	1.2153472250923197e-06
1309.0909090909092	1.2253141117130065e-06
1327.2727272727273	1.2253141117130065e-06
1345.4545454545455	1.2253141117130065e-06
1363.6363636363635	1.2253141117130065e-06
1381.8181818181818	1.330986706186633e-06
1400.0	1.330986706186633e-06
1418.181818181818	1.330986706186633e-06
1436.3636363636363	1.3207127765771927e-06
1454.5454545454545	1.3207127765771927e-06
1472.7272727272727	1.3207127765771927e-06
1490.909090909091	1.3207127765771927e-06
1509.090909090909	1.2801127686643286e-06
1527.2727272727273	1.2801127686643286e-06
1545.4545454545455	1.2801127686643286e-06
1563.6363636363635	1.2801127686643286e-06
1581.8181818181818	1.2271408320879641e-06
1600.0	1.2271408320879641e-06
1618.181818181818	1.2271408320879641e-06
1636.3636363636363	1.2271408320879641e-06
1654.5454545454547	1.2637395928347706e-06
1672.7272727272727	1.2637395928347706e-06
1690.909090909091	1.2637395928347706e-06
1709.090909090909	1.2637395928347706e-06
1727.2727272727273	1.2174393505386606e-06
1745.4545454545455	1.2174393505386606e-06
1763.6363636363635	1.2174393505386606e-06
1781.8181818181818	1.2174393505386606e-06
1800.0	1.1960856842676493e-06
1818.181818181818	1.1960856842676493e-06
1836.3636363636363	1.1960856842676493e-06
1854.5454545454545	1.1960856842676493e-06
1872.7272727272727	1.2437222446229826e-06
1890.909090909091	1.2437222446229826e-06
1909.090909090909	1.2437222446229826e-06
1927.2727272727273	1.2571040155735818e-06
1945.4545454545455	1.2571040155735818e-06
1963.6363636363635	1.2571040155735818e-06
1981.8181818181818	1.2571040155735818e-06
2000.0	1.2745785104160423e-06
