Wavelength (nm)	Transmission
200.0	4.56960737511085e-11
218.1818181818182	4.56960737511085e-11
236.36363636363637	4.56960737511085e-11
254.54545454545453	2.41339582244835e-10
272.72727272727275	2.41339582244835e-10
290.9090909090909	2.41339582244835e-10
309.09090909090907	2.41339582244835e-10
327.27272727272725	3.6447504958580287e-09
345.45454545454544	3.6447504958580287e-09
363.6363636363637	3.6447504958580287e-09
381.8181818181818	3.6447504958580287e-09
400.0	5.032677603482771e-09
418.18181818181813	5.032677603482771e-09
436.3636363636364	5.032677603482771e-09
454.5454545454545	5.032677603482771e-09
472.72727272727275	1.0520289440766594e-07
490.9090909090909	1.0520289440766594e-07
509.09090909090907	1.0520289440766594e-07
527.2727272727274	6.260697888828656e-07
545.4545454545455	6.260697888828656e-07
563.6363636363636	6.260697888828656e-07
581.8181818181818	6.260697888828656e-07
600.0	1.0162796668054013e-06
618.1818181818181	1.0162796668054013e-06
636.3636363636363	1.0162796668054013e-06
654.5454545454545	1.0162796668054013e-06
672.7272727272727	1.0862168363438365e-06
690.9090909090909	1.0862168363438365e-06
709.090909090909	1.0862168363438365e-06
727.2727272727273	1.0862168363438365e-06
745.4545454545455	1.1963173320794916e-06
763.6363636363636	1.1963173320794916e-06
781.8181818181818	1.1963173320794916e-06
800.0	1.1963173320794916e-06
818.1818181818181	1.2312408989078028e-06
836.3636363636364	1.2312408989078028e-06
854.5454545454545	1.2312408989078028e-06
872.7272727272727	1.2312408989078028e-06
890.9090909090909	1.2582539092979058e-06
909.090909090909	1.2582539092979058e-06
927.2727272727273	1.2582539092979058e-06
945.4545454545455	1.2674243877316622e-06
963.6363636363636	1.2674243877316622e-06
981.8181818181818	1.2674243877316622e-06
1000.0	1.2674243877316622e-06
1018.1818181818181	1.2613640644235522e-06
1036.3636363636365	1.2613640644235522e-06
1054.5454545454547	1.2613640644235522e-06
1072.7272727272727	1.2613640644235522e-06
1090.909090909091	1.258032517882451e-06
1109.0909090909092	1.258032517882451e-06
1127.2727272727273	1.258032517882451e-06
1145.4545454545455	1.258032517882451e-06
1163.6363636363635	1.2678685442005046e-06
1181.8181818181818	1.2678685442005046e-06
1200.0	1.2678685442005046e-06
1218.181818181818	1.2678685442005046e-06
1236.3636363636363	1.3245196051994714e-06
1254.5454545454545	1.3245196051994714e-06
1272.7272727272727	1.3245196051994714e-06
1290.909090909091	1.3245196051994714e-06
1309.0909090909092	1.2760592994668348e-06
1327.2727272727273	1.2760592994668348e-06
1345.4545454545455	1.2760592994668348e-06
1363.6363636363635	1.2760592994668348e-06
1381.8181818181818	1.2785216351736402e-06
1400.0	1.2785216351736402e-06
1418.181818181818	1.2785216351736402e-06
1436.3636363636363	1.192842862071175e-06
1454.5454545454545	1.192842862071175e-06
1472.7272727272727	1.192842862071175e-06
1490.909090909091	1.192842862071175e-06
1509.090909090909	1.2950545924775795e-06
1527.2727272727273	1.2950545924775795e-06
1545.4545454545455	1.2950545924775795e-06
1563.6363636363635	1.2950545924775795e-06
1581.8181818181818	1.3245267108461394e-06
1600.0	1.3245267108461394e-06
1618.181818181818	1.3245267108461394e-06
1636.3636363636363	1.3245267108461394e-06
1654.5454545454547	1.404433282293527e-06
1672.7272727272727	1.404433282293527e-06
1690.909090909091	1.404433282293527e-06
1709.090909090909	1.404433282293527e-06
1727.2727272727273	1.355763753418476e-06
1745.4545454545455	1.355763753418476e-06
1763.6363636363635	1.355763753418476e-06
1781.8181818181818	1.355763753418476e-06
1800.0	1.3536517447135369e-06
1818.181818181818	1.3536517447135369e-06
1836.3636363636363	1.3536517447135369e-06
1854.5454545454545	1.3536517447135369e-06
1872.7272727272727	1.2585704817762304e-06
1890.909090909091	1.2585704817762304e-06
1909.090909090909	1.2585704817762304e-06
1927.2727272727273	1.3557605657455474e-06
1945.4545454545455	1.3557605657455474e-06
1963.6363636363635	1.3557605657455474e-06
1981.8181818181818	1.3557605657455474e-06
2000.0	1.3317431101119545e-06
