time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.0041204991862713
0.0001,0.0002,0.0082409521533553
0.00015,0.0003,0.012361309435202
0.0002,0.0004,0.016481521565172
0.00025,0.0005,0.020601539077848
0.0003,0.0006,0.024721312509116
0.00035,0.0007,0.028840792395522
0.0004,0.0008,0.032959929275744
0.00045,0.0009,0.037078673690414
0.0005,0.001,0.041196976182093
0.00055,0.0011,0.045314787296152
0.0006,0.0012,0.049432057580519
0.00065,0.0013,0.053548737585324
0.0007,0.0014,0.057664777866092
0.00075,0.0015,0.061780128980761
0.0008,0.0016,0.065894741490891
0.00085,0.0017,0.07000856596173
0.0009,0.0018,0.074121552963549
0.00095,0.0019,0.078233653071151
0.001,0.002,0.082344816864236
0.00105,0.0021,0.0864549949266
0.0011,0.0022,0.090564137848257
0.00115,0.0023,0.094672196223997
0.0012,0.0024,0.098779120653891
0.00125,0.0025,0.10288486174309
0.0013,0.0026,0.10698937010301
0.00135,0.0027,0.11109259635216
0.0014,0.0028,0.11519449111437
0.00145,0.0029,0.11929500501982
0.0015,0.003,0.12339408870465
0.00155,0.0031,0.12749169281167
0.0016,0.0032,0.13158776799008
0.00165,0.0033,0.13568226489528
0.0017,0.0034,0.13977513418923
0.00175,0.0035,0.14386632654102
0.0018,0.0036,0.14795579262613
0.00185,0.0037,0.15204348312557
0.0019,0.0038,0.15612934872779
0.00195,0.0039,0.16021334012769
0.002,0.004,0.16429540802677
0.00205,0.0041,0.16837550313101
0.0021,0.0042,0.17245357615434
0.00215,0.0043,0.17652957781607
0.0022,0.0044,0.18060345883936
0.00225,0.0045,0.18467516995581
0.0023,0.0046,0.18874466190119
0.00235,0.0047,0.19281188541636
0.0024,0.0048,0.19687679124697
0.00245,0.0049,0.20093933014213
0.0025,0.005,0.20499945285479
0.00255,0.0051,0.2090571101418
0.0026,0.0052,0.2131122527627
0.00265,0.0053,0.21716483148112
0.0027,0.0053999999999999,0.22121479705932
0.00275,0.0054999999999999,0.22526210026383
0.0028,0.0055999999999999,0.22930669186157
0.00285,0.0056999999999999,0.23334852261896
0.0029,0.0057999999999999,0.23738754330372
0.00295,0.0058999999999999,0.24142370468092
0.003,0.0059999999999999,0.2454569575133
0.00305,0.0060999999999999,0.2494872525615
0.0031,0.0061999999999999,0.25351454058309
0.00315,0.0062999999999999,0.25753877232722
0.0032,0.0063999999999999,0.26155989854056
0.00325,0.0064999999999999,0.26557786996232
0.0032999999999999,0.0065999999999999,0.26936460585004
0.0033499999999999,0.0066999999999999,0.27165346098731
0.0033999999999999,0.0067999999999999,0.27548787090645
0.0034499999999999,0.0068999999999999,0.27945346911505
0.0034999999999999,0.0069999999999999,0.28341071820015
0.0035499999999999,0.0070999999999999,0.28736416826008
0.0035999999999999,0.0071999999999999,0.29130765043264
0.0036499999999999,0.0072999999999999,0.29525565917952
0.0036999999999999,0.0073999999999999,0.29919148053224
0.0037499999999999,0.0074999999999999,0.30312312136212
0.0037999999999999,0.0075999999999999,0.30704943372639
0.0038499999999999,0.0076999999999999,0.31096422671519
0.0038999999999999,0.0077999999999999,0.31487346744128
0.0039499999999999,0.0078999999999998,0.31877056246193
0.0039999999999999,0.0079999999999998,0.32266133027358
0.0040499999999999,0.0080999999999998,0.32653776590352
0.0040999999999999,0.0081999999999998,0.33040538615373
0.0041499999999999,0.0082999999999998,0.33424341075526
0.0041999999999999,0.0083999999999998,0.33792380461582
0.0042499999999999,0.0084999999999998,0.33994400752355
0.0042999999999999,0.0085999999999998,0.34069963795544
0.0043499999999999,0.0086999999999998,0.34084293008258
0.0043999999999999,0.0087999999999998,0.34101087749556
0.0044499999999999,0.0088999999999998,0.34158491547214
0.0044999999999999,0.0089999999999998,0.34322726221641
0.0045499999999999,0.0090999999999998,0.34583552466456
0.0045999999999999,0.0091999999999998,0.34895474204422
0.0046499999999999,0.0092999999999998,0.35173550091624
0.0046999999999999,0.0093999999999998,0.35155875185807
0.0047499999999999,0.0094999999999998,0.34493264807524
0.0047999999999999,0.0095999999999998,0.34767364465175
0.0048499999999999,0.0096999999999998,0.35103776470523
0.0048999999999999,0.0097999999999998,0.35441182202661
0.0049499999999999,0.0098999999999998,0.35777425475305
0.0049999999999999,0.0099999999999998,0.36109134177947
0.0050499999999999,0.0101,0.36418821141094
0.0050999999999999,0.0102,0.36699222555615
0.0051499999999999,0.0103,0.36378724780433
0.0051999999999999,0.0104,0.32860613191124
0.0052499999999999,0.0105,0.2857689082042
0.0052937499999999,0.0105875,0.2596639870446
0.0053287499999999,0.0106575,0.23179603180473
0.0053787499999999,0.0107575,0.20458978856947
0.0054187499999999,0.0108375,0.16656422531076
0.0054687499999999,0.0109375,0.12969904029343
0.0055187499999999,0.0110375,0.099733815588595
0.0055599999999999,0.01112,0.062306171162213
0.0055635351562499,0.0111270703125,0.031005528394705
0.0055834960937499,0.0111669921875,0.01254647811949
0.0056334960937499,0.0112669921875,0.012651163367452
0.0056834960937499,0.0113669921875,0.012751485574402
0.0057334960937499,0.0114669921875,0.012830022070871
0.0057834960937499,0.0115669921875,0.012891887091524
0.0058334960937498,0.0116669921875,0.012952032206098
0.0058834960937498,0.0117669921875,0.013011842043949
0.0059334960937498,0.0118669921875,0.013071531508854
0.0059834960937498,0.0119669921875,0.013131121885986
0.0060334960937498,0.0120669921875,0.013190458822079
0.0060834960937498,0.0121669921875,0.013249417717668
0.0061334960937498,0.0122669921875,0.01330805663575
0.0061772460937498,0.0123544921875,0.013358635743017
0.0062097460937498,0.0124194921875,0.01334994690892
0.0062597460937498,0.0125194921875,0.013406354755043
0.0063097460937498,0.0126194921875,0.013462500637853
0.0063597460937498,0.0127194921875,0.01351647374499
0.0064097460937498,0.0128194921875,0.013571834149135
0.0064597460937498,0.0129194921875,0.013627049122837
0.0065097460937498,0.0130194921875,0.013680846543675
0.0065597460937498,0.0131194921875,0.013734697646623
0.0066097460937498,0.0132194921875,0.013787850905877
0.0066597460937498,0.0133194921875,0.01384022274205
0.0067097460937498,0.0134194921875,0.013891568683299
0.0067597460937498,0.0135194921875,0.013942316328436
0.0068097460937498,0.0136194921875,0.013991142782758
0.0068597460937498,0.0137194921875,0.014039604253907
0.0069097460937498,0.0138194921875,0.014086907773871
0.0069597460937498,0.0139194921875,0.014133422321287
0.0070097460937498,0.0140194921875,0.014179130472634
0.0070597460937498,0.0141194921875,0.014224170938609
0.0071097460937498,0.0142194921875,0.014267078240253
0.0071597460937498,0.0143194921875,0.014309404260809
0.0072097460937498,0.0144194921875,0.014350529534664
0.0072597460937498,0.0145194921875,0.01438934097747
0.0073097460937498,0.0146194921875,0.014426840073882
0.0073341210937498,0.0146682421875,0.01407855526155
0.0073841210937498,0.0147682421875,0.014052481207253
0.0074341210937498,0.0148682421875,0.014090124871728
0.0074841210937498,0.0149682421875,0.014125410214938
