time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.0041310235601438
0.0001,0.0002,0.0082620009443353
0.00015,0.0003,0.01239288272178
0.0002,0.0004,0.016523619461969
0.00025,0.0005,0.020654161736336
0.0003,0.0006,0.024784460119271
0.00035,0.0007,0.028914465187828
0.0004,0.0008,0.033044127523045
0.00045,0.0009,0.037173397710316
0.0005,0.001,0.041302226340151
0.00055,0.0011,0.045430564008719
0.0006,0.0012,0.049558361318497
0.00065,0.0013,0.053685568878976
0.0007,0.0014,0.057812137307124
0.00075,0.0015,0.06193801722822
0.0008,0.0016,0.066063159276445
0.00085,0.0017,0.070187514095241
0.0009,0.0018,0.074311032338354
0.00095,0.0019,0.078433664670126
0.001,0.002,0.082555361766249
0.00105,0.0021,0.08667607431435
0.0011,0.0022,0.090795753014585
0.00115,0.0023,0.094914348580276
0.0012,0.0024,0.099031811738478
0.00125,0.0025,0.10314809323054
0.0013,0.0026,0.10726314381283
0.00135,0.0027,0.11137691425723
0.0014,0.0028,0.11548935535167
0.00145,0.0029,0.11960041790085
0.0015,0.003,0.1237100527267
0.00155,0.0031,0.12781821066896
0.0016,0.0032,0.13192484258581
0.00165,0.0033,0.13602989935434
0.0017,0.0034,0.14013333187117
0.00175,0.0035,0.14423509105296
0.0018,0.0036,0.14833512783699
0.00185,0.0037,0.15243339318168
0.0019,0.0038,0.15652983806706
0.00195,0.0039,0.16062441349536
0.002,0.004,0.16471707049137
0.00205,0.0041,0.16880776010331
0.0021,0.0042,0.17289643340302
0.00215,0.0043,0.1769830414865
0.0022,0.0044,0.18106753547442
0.00225,0.0045,0.18514986651259
0.0023,0.0046,0.18922998577235
0.00235,0.0047,0.19330784445119
0.0024,0.0048,0.19738339377321
0.00245,0.0049,0.20145658498934
0.0025,0.005,0.20552736937797
0.00255,0.0051,0.20959569824529
0.0026,0.0052,0.21366152292568
0.00265,0.0053,0.21772479478216
0.0027,0.0053999999999999,0.22178546520672
0.00275,0.0054999999999999,0.22584348562078
0.0028,0.0055999999999999,0.229898807476
0.00285,0.0056999999999999,0.23395138225302
0.0029,0.0057999999999999,0.23800116146378
0.00295,0.0058999999999999,0.24204809665088
0.003,0.0059999999999999,0.24609213938799
0.00305,0.0060999999999999,0.25013324128012
0.0031,0.0061999999999999,0.25417135396403
0.00315,0.0062999999999999,0.25820642910872
0.0032,0.0063999999999999,0.26223841841501
0.00325,0.0064999999999999,0.26626727361677
0.0032999999999999,0.0065999999999999,0.27029294648026
0.0033499999999999,0.0066999999999999,0.27431538880486
0.0033999999999999,0.0067999999999999,0.27833455242317
0.0034499999999999,0.0068999999999999,0.28235038920114
0.0034999999999999,0.0069999999999999,0.28636285103842
0.0035499999999999,0.0070999999999999,0.29037188986734
0.0035999999999999,0.0071999999999999,0.294377457657
0.0036499999999999,0.0072999999999999,0.29837950640779
0.0036999999999999,0.0073999999999999,0.3023779881551
0.0037499999999999,0.0074999999999999,0.30637285496868
0.0037999999999999,0.0075999999999999,0.31036405895251
0.0038499999999999,0.0076999999999999,0.31435155224498
0.0038999999999999,0.0077999999999999,0.31833528701891
0.0039499999999999,0.0078999999999998,0.32231521548161
0.0039999999999999,0.0079999999999998,0.32629128987482
0.0040499999999999,0.0080999999999998,0.33026346247472
0.0040999999999999,0.0081999999999998,0.33423168559198
0.0041499999999999,0.0082999999999998,0.33819591157156
0.0041999999999999,0.0083999999999998,0.34215609279272
0.0042499999999999,0.0084999999999998,0.3461121816689
0.0042999999999999,0.0085999999999998,0.35006413064754
0.0043499999999999,0.0086999999999998,0.35401189221
0.0043999999999999,0.0087999999999998,0.35795541887146
0.0044499999999999,0.0088999999999998,0.36189466318061
0.0044999999999999,0.0089999999999998,0.36582957771942
0.0045499999999999,0.0090999999999998,0.36976011510298
0.0045999999999999,0.0091999999999998,0.37366195862418
0.0046499999999999,0.0092999999999998,0.37303069083706
0.0046999999999999,0.0093999999999998,0.36719703092104
0.0047499999999999,0.0094999999999998,0.35609904506929
0.0047999999999999,0.0095999999999998,0.34319674774243
0.0048499999999999,0.0096999999999998,0.33516707116593
0.0048999999999999,0.0097999999999998,0.33475739820813
0.0049499999999999,0.0098999999999998,0.33742609798472
0.0049999999999999,0.0099999999999998,0.34054772705649
0.0050499999999999,0.0101,0.34372493985831
0.0050999999999999,0.0102,0.34690872118639
0.0051499999999999,0.0103,0.35009034068584
0.0051999999999999,0.0104,0.35326501910087
0.0052499999999999,0.0105,0.35643357281182
0.0052999999999999,0.0106,0.35959832160063
0.0053499999999999,0.0107,0.36276250187983
0.0053999999999999,0.0108,0.36592779580146
0.0054499999999999,0.0109,0.369093212634
0.0054999999999999,0.011,0.37225635546587
