time,disp_y_top,stressyy
0,0,0
5e-05,0.0001,0.0041358662291757
0.0001,0.0002,0.0082716869642479
0.00015,0.0003,0.012407413501591
0.0002,0.0004,0.016542997137909
0.00025,0.0005,0.020678389172568
0.0003,0.0006,0.024813540907436
0.00035,0.0007,0.02894840364791
0.0004,0.0008,0.033082928703732
0.00045,0.0009,0.037217067389583
0.0005,0.001,0.041350771025823
0.00055,0.0011,0.045483990939177
0.0006,0.0012,0.049616678463515
0.00065,0.0013,0.05374878494048
0.0007,0.0014,0.057880261720288
0.00075,0.0015,0.062011060162362
0.0008,0.0016,0.066141131636193
0.00085,0.0017,0.070270427521598
0.0009,0.0018,0.07439889921006
0.00095,0.0019,0.078526498105013
0.001,0.002,0.08265317562264
0.00105,0.0021,0.086778883192572
0.0011,0.0022,0.090903572258577
0.00115,0.0023,0.095027194279251
0.0012,0.0024,0.099149700728705
0.00125,0.0025,0.10327104309725
0.0013,0.0026,0.10739117289206
0.00135,0.0027,0.11151004163789
0.0014,0.0028,0.11562760087769
0.00145,0.0029,0.11974380217332
0.0015,0.003,0.1238585971062
0.00155,0.0031,0.12797193727795
0.0016,0.0032,0.13208377431109
0.00165,0.0033,0.13619405984965
0.0017,0.0034,0.14030274555982
0.00175,0.0035,0.14440978313062
0.0018,0.0036,0.14851512427452
0.00185,0.0037,0.15261872072805
0.0019,0.0038,0.15672052425247
0.00195,0.0039,0.16082048663435
0.002,0.004,0.1649185596862
0.00205,0.0041,0.16901469524708
0.0021,0.0042,0.17310884518321
0.00215,0.0043,0.17720096138854
0.0022,0.0044,0.18129099578536
0.00225,0.0045,0.1853789003249
0.0023,0.0046,0.18946462698785
0.00235,0.0047,0.19354812778497
0.0024,0.0048,0.19762935475767
0.00245,0.0049,0.20170825997851
0.0025,0.005,0.20578479555178
0.00255,0.0051,0.20985891361405
0.0026,0.0052,0.21393056633464
0.00265,0.0053,0.21799970591624
0.0027,0.0053999999999999,0.22206628459533
0.00275,0.0054999999999999,0.22613025464273
0.0028,0.0055999999999999,0.2301915683641
0.00285,0.0056999999999999,0.23425017810039
0.0029,0.0057999999999999,0.23830603622838
0.00295,0.0058999999999999,0.24235909516114
0.003,0.0059999999999999,0.24640930734826
0.00305,0.0060999999999999,0.25045662527681
0.0031,0.0061999999999999,0.25450100147119
0.00315,0.0062999999999999,0.25854238849395
0.0032,0.0063999999999999,0.26258073894612
0.00325,0.0064999999999999,0.26661600546759
0.0032999999999999,0.0065999999999999,0.27064814073724
0.0033499999999999,0.0066999999999999,0.27467709747392
0.0033999999999999,0.0067999999999999,0.2787028284363
0.0034499999999999,0.0068999999999999,0.28272528642346
0.0034999999999999,0.0069999999999999,0.28674442427514
0.0035499999999999,0.0070999999999999,0.29076019487211
0.0035999999999999,0.0071999999999999,0.29477255113661
0.0036499999999999,0.0072999999999999,0.29878144603213
0.0036999999999999,0.0073999999999999,0.30278683256486
0.0037499999999999,0.0074999999999999,0.30678866378259
0.0037999999999999,0.0075999999999999,0.31078689277582
0.0038499999999999,0.0076999999999999,0.31478147267779
0.0038999999999999,0.0077999999999999,0.31877235666473
0.0039499999999999,0.0078999999999998,0.32275949795605
0.0039999999999999,0.0079999999999998,0.3267428498146
0.0040499999999999,0.0080999999999998,0.33072236554681
0.0040999999999999,0.0081999999999998,0.33469799850289
0.0041499999999999,0.0082999999999998,0.33866970207697
0.0041999999999999,0.0083999999999998,0.34263742970727
0.0042499999999999,0.0084999999999998,0.34660113487617
0.0042999999999999,0.0085999999999998,0.34960036454368
0.0043499999999999,0.0086999999999998,0.35041582437603
0.0043999999999999,0.0087999999999998,0.35374701892955
0.0044499999999999,0.0088999999999998,0.35522538038401
0.0044999999999999,0.0089999999999998,0.35506434981673
0.0045499999999999,0.0090999999999998,0.35387075231253
0.0045999999999999,0.0091999999999998,0.35117268396052
0.0046499999999999,0.0092999999999998,0.34750866409272
0.0046999999999999,0.0093999999999998,0.3420898313691
0.0047499999999999,0.0094999999999998,0.33429126585603
0.0047999999999999,0.0095999999999998,0.31879259026763
0.0048499999999999,0.0096999999999998,0.2761440684031
0.0048999999999999,0.0097999999999998,0.22857014161081
0.0049499999999999,0.0098999999999998,0.20295319105366
0.0049999999999999,0.0099999999999998,0.18250518557636
0.0050499999999999,0.0101,0.16570056002372
0.0050999999999999,0.0102,0.15036450727575
0.0051499999999999,0.0103,0.13613183611236
0.0051999999999999,0.0104,0.12249244212436
0.0052499999999999,0.0105,0.10955558455934
0.0052999999999999,0.0106,0.097450543800465
0.0053499999999999,0.0107,0.085370422404036
0.0053949999999999,0.01079,0.065408784919044
0.0054024999999999,0.010805,0.042234504780207
0.0054043359374999,0.010808671875,0.0019117549296342
0.0054480859374999,0.010896171875,0.0017862325457755
0.0054980859374999,0.010996171875,0.0017937944882175
0.0055480859374999,0.011096171875,0.0017992354696801
0.0055980859374999,0.011196171875,0.0018020100827127
0.0056480859374999,0.011296171875,0.0018047503048428
0.0056980859374999,0.011396171875,0.0018079866825457
0.0057480859374999,0.011496171875,0.0018109859844174
0.0057980859374999,0.011596171875,0.0018140912893132
0.0058480859374998,0.011696171875,0.0018176950961741
0.0058980859374998,0.011796171875,0.0018212158119727
0.0059480859374998,0.011896171875,0.0018246122685033
0.0059980859374998,0.011996171875,0.0018284253816679
0.0060480859374998,0.012096171875,0.0018320755501651
0.0060980859374998,0.012196171875,0.0018355775281205
0.0061480859374998,0.012296171875,0.0018394544460612
0.0061980859374998,0.012396171875,0.0018428469421103
0.0062480859374998,0.012496171875,0.0018460505262717
0.0062980859374998,0.012596171875,0.001849607599966
0.0063480859374998,0.012696171875,0.0018529224770008
0.0063980859374998,0.012796171875,0.0018560173110456
0.0064480859374998,0.012896171875,0.0018594726041753
0.0064980859374998,0.012996171875,0.0018627018250488
0.0065480859374998,0.013096171875,0.0018656768450671
0.0065980859374998,0.013196171875,0.0018685626154591
0.0066480859374998,0.013296171875,0.001870943501114
0.0066980859374998,0.013396171875,0.0018728359038515
0.0067480859374998,0.013496171875,0.0018747826370623
0.0067980859374998,0.013596171875,0.0018763992420424
0.0068480859374998,0.013696171875,0.0018779287109996
0.0068980859374998,0.013796171875,0.0018793336501664
0.0069480859374998,0.013896171875,0.0018806703049703
0.0069980859374998,0.013996171875,0.0018818883344013
0.0070480859374998,0.014096171875,0.0018830477885247
0.0070980859374998,0.014196171875,0.0018841078300612
0.0071480859374998,0.014296171875,0.00188510046437
0.0071980859374998,0.014396171875,0.0018859686513439
0.0072480859374998,0.014496171875,0.0018867787216802
0.0072980859374998,0.014596171875,0.0018874704565276
0.0073480859374998,0.014696171875,0.0018880962433834
0.0073980859374998,0.014796171875,0.001888608346408
0.0074480859374998,0.014896171875,0.0018890812456947
0.0074980859374998,0.014996171875,0.0018892054855119
