Wavelength (nm)	Transmission
200.0	4.35486679775351e-11
218.1818181818182	4.35486679775351e-11
236.36363636363637	4.35486679775351e-11
254.54545454545453	2.3347044847660443e-10
272.72727272727275	2.3347044847660443e-10
290.9090909090909	2.3347044847660443e-10
309.09090909090907	2.3347044847660443e-10
327.27272727272725	3.712565857881368e-09
345.45454545454544	3.712565857881368e-09
363.6363636363637	3.712565857881368e-09
381.8181818181818	3.712565857881368e-09
400.0	2.5069070603234062e-09
418.18181818181813	2.5069070603234062e-09
436.3636363636364	2.5069070603234062e-09
454.5454545454545	2.5069070603234062e-09
472.72727272727275	5.503943526041391e-09
490.9090909090909	5.503943526041391e-09
509.09090909090907	5.503943526041391e-09
527.2727272727274	4.875066657052277e-07
545.4545454545455	4.875066657052277e-07
563.6363636363636	4.875066657052277e-07
581.8181818181818	4.875066657052277e-07
600.0	8.185825207182341e-07
618.1818181818181	8.185825207182341e-07
636.3636363636363	8.185825207182341e-07
654.5454545454545	8.185825207182341e-07
672.7272727272727	9.990445353307521e-07
690.9090909090909	9.990445353307521e-07
709.090909090909	9.990445353307521e-07
727.2727272727273	9.990445353307521e-07
745.4545454545455	1.1011738857240926e-06
763.6363636363636	1.1011738857240926e-06
781.8181818181818	1.1011738857240926e-06
800.0	1.1011738857240926e-06
818.1818181818181	1.1312765027199693e-06
836.3636363636364	1.1312765027199693e-06
854.5454545454545	1.1312765027199693e-06
872.7272727272727	1.1312765027199693e-06
890.9090909090909	1.1816119273328295e-06
909.090909090909	1.1816119273328295e-06
927.2727272727273	1.1816119273328295e-06
945.4545454545455	1.1786826351099528e-06
963.6363636363636	1.1786826351099528e-06
981.8181818181818	1.1786826351099528e-06
1000.0	1.1786826351099528e-06
1018.1818181818181	1.233482946637717e-06
1036.3636363636365	1.233482946637717e-06
1054.5454545454547	1.233482946637717e-06
1072.7272727272727	1.233482946637717e-06
1090.909090909091	1.3000257078602158e-06
1109.0909090909092	1.3000257078602158e-06
1127.2727272727273	1.3000257078602158e-06
1145.4545454545455	1.3000257078602158e-06
1163.6363636363635	1.2611405372472488e-06
1181.8181818181818	1.2611405372472488e-06
1200.0	1.2611405372472488e-06
1218.181818181818	1.2611405372472488e-06
1236.3636363636363	1.3161344188759959e-06
1254.5454545454545	1.3161344188759959e-06
1272.7272727272727	1.3161344188759959e-06
1290.909090909091	1.3161344188759959e-06
1309.0909090909092	1.3639656073922411e-06
1327.2727272727273	1.3639656073922411e-06
1345.4545454545455	1.3639656073922411e-06
1363.6363636363635	1.3639656073922411e-06
1381.8181818181818	1.3489807109657152e-06
1400.0	1.3489807109657152e-06
1418.181818181818	1.3489807109657152e-06
1436.3636363636363	1.345802956251918e-06
1454.5454545454545	1.345802956251918e-06
1472.7272727272727	1.345802956251918e-06
1490.909090909091	1.345802956251918e-06
1509.090909090909	1.3733375201609678e-06
1527.2727272727273	1.3733375201609678e-06
1545.4545454545455	1.3733375201609678e-06
1563.6363636363635	1.3733375201609678e-06
1581.8181818181818	1.3164414516269193e-06
1600.0	1.3164414516269193e-06
1618.181818181818	1.3164414516269193e-06
1636.3636363636363	1.3164414516269193e-06
1654.5454545454547	1.2807614746023102e-06
1672.7272727272727	1.2807614746023102e-06
1690.909090909091	1.2807614746023102e-06
1709.090909090909	1.2807614746023102e-06
1727.2727272727273	1.2760223498535354e-06
1745.4545454545455	1.2760223498535354e-06
1763.6363636363635	1.2760223498535354e-06
1781.8181818181818	1.2760223498535354e-06
1800.0	1.3190172406994983e-06
1818.181818181818	1.3190172406994983e-06
1836.3636363636363	1.3190172406994983e-06
1854.5454545454545	1.3190172406994983e-06
1872.7272727272727	1.2734669735117054e-06
1890.909090909091	1.2734669735117054e-06
1909.090909090909	1.2734669735117054e-06
1927.2727272727273	1.2545967231760044e-06
1945.4545454545455	1.2545967231760044e-06
1963.6363636363635	1.2545967231760044e-06
1981.8181818181818	1.2545967231760044e-06
2000.0	1.2694707248908281e-06
