Wavelength (nm)	Transmission
200.0	2.259525209145982e-11
218.1818181818182	2.259525209145982e-11
236.36363636363637	2.259525209145982e-11
254.54545454545453	1.593638972438184e-10
272.72727272727275	1.593638972438184e-10
290.9090909090909	1.593638972438184e-10
309.09090909090907	1.593638972438184e-10
327.27272727272725	3.4596790225581813e-09
345.45454545454544	3.4596790225581813e-09
363.6363636363637	3.4596790225581813e-09
381.8181818181818	3.4596790225581813e-09
400.0	2.0432323426011595e-09
418.18181818181813	2.0432323426011595e-09
436.3636363636364	2.0432323426011595e-09
454.5454545454545	2.0432323426011595e-09
472.72727272727275	2.0895029572852675e-09
490.9090909090909	2.0895029572852675e-09
509.09090909090907	2.0895029572852675e-09
527.2727272727274	6.392933594621353e-08
545.4545454545455	6.392933594621353e-08
563.6363636363636	6.392933594621353e-08
581.8181818181818	6.392933594621353e-08
600.0	1.8016137036880237e-07
618.1818181818181	1.8016137036880237e-07
636.3636363636363	1.8016137036880237e-07
654.5454545454545	1.8016137036880237e-07
672.7272727272727	2.5410592637549075e-07
690.9090909090909	2.5410592637549075e-07
709.090909090909	2.5410592637549075e-07
727.2727272727273	2.5410592637549075e-07
745.4545454545455	3.466305944637089e-07
763.6363636363636	3.466305944637089e-07
781.8181818181818	3.466305944637089e-07
800.0	3.466305944637089e-07
818.1818181818181	3.936653583724871e-07
836.3636363636364	3.936653583724871e-07
854.5454545454545	3.936653583724871e-07
872.7272727272727	3.936653583724871e-07
890.9090909090909	4.89740530552865e-07
909.090909090909	4.89740530552865e-07
927.2727272727273	4.89740530552865e-07
945.4545454545455	4.072683494664254e-07
963.6363636363636	4.072683494664254e-07
981.8181818181818	4.072683494664254e-07
1000.0	4.072683494664254e-07
1018.1818181818181	6.090816947126215e-07
1036.3636363636365	6.090816947126215e-07
1054.5454545454547	6.090816947126215e-07
1072.7272727272727	6.090816947126215e-07
1090.909090909091	4.354378849018564e-07
1109.0909090909092	4.354378849018564e-07
1127.2727272727273	4.354378849018564e-07
1145.4545454545455	4.354378849018564e-07
1163.6363636363635	4.666741744341922e-07
1181.8181818181818	4.666741744341922e-07
1200.0	4.666741744341922e-07
1218.181818181818	4.666741744341922e-07
1236.3636363636363	5.018127668904971e-07
1254.5454545454545	5.018127668904971e-07
1272.7272727272727	5.018127668904971e-07
1290.909090909091	5.018127668904971e-07
1309.0909090909092	5.215258280705434e-07
1327.2727272727273	5.215258280705434e-07
1345.4545454545455	5.215258280705434e-07
1363.6363636363635	5.215258280705434e-07
1381.8181818181818	5.576418825253674e-07
1400.0	5.576418825253674e-07
1418.181818181818	5.576418825253674e-07
1436.3636363636363	7.307814843506941e-07
1454.5454545454545	7.307814843506941e-07
1472.7272727272727	7.307814843506941e-07
1490.909090909091	7.307814843506941e-07
1509.090909090909	7.574118565687944e-07
1527.2727272727273	7.574118565687944e-07
1545.4545454545455	7.574118565687944e-07
1563.6363636363635	7.574118565687944e-07
1581.8181818181818	7.934364214908276e-07
1600.0	7.934364214908276e-07
1618.181818181818	7.934364214908276e-07
1636.3636363636363	7.934364214908276e-07
1654.5454545454547	7.036968920451119e-07
1672.7272727272727	7.036968920451119e-07
1690.909090909091	7.036968920451119e-07
1709.090909090909	7.036968920451119e-07
1727.2727272727273	9.111815351017676e-07
1745.4545454545455	9.111815351017676e-07
1763.6363636363635	9.111815351017676e-07
1781.8181818181818	9.111815351017676e-07
1800.0	8.684416117151379e-07
1818.181818181818	8.684416117151379e-07
1836.3636363636363	8.684416117151379e-07
1854.5454545454545	8.684416117151379e-07
1872.7272727272727	9.556119863830163e-07
1890.909090909091	9.556119863830163e-07
1909.090909090909	9.556119863830163e-07
1927.2727272727273	9.54188849502775e-07
1945.4545454545455	9.54188849502775e-07
1963.6363636363635	9.54188849502775e-07
1981.8181818181818	9.54188849502775e-07
2000.0	1.0682095418731836e-06
